uuid,name,latitude,longitude,area,isOnline,imageUrl
2d1a4d63-7755-4a4f-bce2-79a24bd212bc,Victory Blvd @ Christopher/Lamberts La - quad - ptz -131.3,40.60841,-74.15539,Staten Island,true,https://webcams.nyctmc.org/api/cameras/2d1a4d63-7755-4a4f-bce2-79a24bd212bc/image
2ade65cd-0d12-4c31-9a65-da75d9d62d4e,Hicks St NB @ Sackett St,40.6846,-74.0009,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/2ade65cd-0d12-4c31-9a65-da75d9d62d4e/image
1f92fccf-56b8-4f9f-bfd2-48e53984606e,NE Thruway @ Conner St,40.8839,-73.8259,Bronx,true,https://webcams.nyctmc.org/api/cameras/1f92fccf-56b8-4f9f-bfd2-48e53984606e/image
40213626-3ef8-4d63-be77-e1d84ca4d19c,Metropolitan Ave @ Berry St,40.715924,-73.961926,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/40213626-3ef8-4d63-be77-e1d84ca4d19c/image
906f6403-ece7-49b7-98ef-8823e745bfd3,FDR Dr @ 10 St,40.724136,-73.973412,Manhattan,false,https://webcams.nyctmc.org/api/cameras/906f6403-ece7-49b7-98ef-8823e745bfd3/image
0bf496dc-36dd-4311-808e-84ab6acec605,Queens Blvd @ 63 Dr,40.730072,-73.86235,Queens,true,https://webcams.nyctmc.org/api/cameras/0bf496dc-36dd-4311-808e-84ab6acec605/image
8ea73365-6c7b-423a-87fc-4b6fc279dafa,BQE @ Sands St,40.700185,-73.985185,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/8ea73365-6c7b-423a-87fc-4b6fc279dafa/image
6316453d-6161-4b98-a8e7-0e36c69d267c,2 Ave @ 74 St,40.770142,-73.957381,Manhattan,true,https://webcams.nyctmc.org/api/cameras/6316453d-6161-4b98-a8e7-0e36c69d267c/image
d1363c77-e061-4414-be82-e6d749254859,Madison Ave @ 42 St,40.7528121596316,-73.9792838595713,Manhattan,true,https://webcams.nyctmc.org/api/cameras/d1363c77-e061-4414-be82-e6d749254859/image
3c1e0011-7dbc-4bc9-af2d-e9347754bf91,Myrtle Ave @ 79 Lane - 73.74,40.7029,-73.8691,Queens,true,https://webcams.nyctmc.org/api/cameras/3c1e0011-7dbc-4bc9-af2d-e9347754bf91/image
1222cb4f-2ed6-44f6-9550-29dd2cd6b839,C3-WSE-07-NB_at_Frsh_Kills_Crk-Ex5,40.578916,-74.190673,Staten Island,true,https://webcams.nyctmc.org/api/cameras/1222cb4f-2ed6-44f6-9550-29dd2cd6b839/image
21ca79e4-eec6-4073-914d-117409a7e677,Kissena Blvd @ LIE N S/R,40.739234,-73.815061,Queens,true,https://webcams.nyctmc.org/api/cameras/21ca79e4-eec6-4073-914d-117409a7e677/image
2048e8ae-11df-4ff9-8f4d-b8621af47081,Rockaway Pkwy @ Flatlands Ave,40.643693,-73.900847,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/2048e8ae-11df-4ff9-8f4d-b8621af47081/image
38a9cb68-6d0c-4171-a809-344c581dfcb0,C5-BQE-44-Med_at_31st_Ave-Ex41,40.758099,-73.899761,Queens,true,https://webcams.nyctmc.org/api/cameras/38a9cb68-6d0c-4171-a809-344c581dfcb0/image
3ad126cc-3f99-4626-a229-b9ba4d3f4b63,St Nicholas Ave @ 181 St,40.849657,-73.933675,Manhattan,true,https://webcams.nyctmc.org/api/cameras/3ad126cc-3f99-4626-a229-b9ba4d3f4b63/image
0ee4eb1e-77ce-47a1-a145-0cb115656aad,Marmion Av. @ Cross Bronx Expwy,40.841586,-73.888508,Bronx,true,https://webcams.nyctmc.org/api/cameras/0ee4eb1e-77ce-47a1-a145-0cb115656aad/image
6dd4b946-8704-4690-aa87-017a19e778c5,Woodhaven Blvd @ Jamaica Ave,40.694,-73.852,Queens,true,https://webcams.nyctmc.org/api/cameras/6dd4b946-8704-4690-aa87-017a19e778c5/image
3cb76a99-5f52-4628-870e-bbc09caef0fa,Cross Bay Blvd @ N. Conduit Ave,40.668793,-73.842395,Queens,true,https://webcams.nyctmc.org/api/cameras/3cb76a99-5f52-4628-870e-bbc09caef0fa/image
cb68b8b1-9093-4f2e-acf2-8133b047e8df,Flatbush Ave @ Eastern Pkwy,40.672796,-73.969278,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/cb68b8b1-9093-4f2e-acf2-8133b047e8df/image
046d6b99-ffe1-4761-beb4-5c0a2fc6000e,Woodhaven Blvd @ Furmanville Ave,40.720287,-73.865571,Queens,true,https://webcams.nyctmc.org/api/cameras/046d6b99-ffe1-4761-beb4-5c0a2fc6000e/image
6e9a1a7e-63ad-4cab-b14a-1864040409fb,Hylan Blvd @ Richmond Ave,40.534229,-74.153896,Staten Island,true,https://webcams.nyctmc.org/api/cameras/6e9a1a7e-63ad-4cab-b14a-1864040409fb/image
17b6c7dd-2aa7-442a-8832-d39051a47d1b,Park Ave @ 34 St,40.7470836952846,-73.9813565896605,Manhattan,true,https://webcams.nyctmc.org/api/cameras/17b6c7dd-2aa7-442a-8832-d39051a47d1b/image
5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,40.632889,-73.947672,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/5a9ebe48-fb36-4de7-8666-f50de83c7941/image
7a183d27-7c22-4014-ac9a-726efa472c79,Northern Blvd @ Bell Blvd,40.760288,-73.769377,Queens,true,https://webcams.nyctmc.org/api/cameras/7a183d27-7c22-4014-ac9a-726efa472c79/image
7609996b-ec61-4c06-bb58-c9aa93c65b80,Grand St @ Graham Ave,40.7116462,-73.943913,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/7609996b-ec61-4c06-bb58-c9aa93c65b80/image
36d14f1c-b6fb-474c-9703-ecfd101ead72,Northern Blvd @ 51 St,40.752967,-73.910238,Queens,true,https://webcams.nyctmc.org/api/cameras/36d14f1c-b6fb-474c-9703-ecfd101ead72/image
3809d95f-f99e-4eca-9121-9c7db73f8cbd,12 Ave @ 34 St,40.7562948244548,-74.0045070648193,Manhattan,true,https://webcams.nyctmc.org/api/cameras/3809d95f-f99e-4eca-9121-9c7db73f8cbd/image
8f692f55-8118-423b-8bcb-1ea49eaf442b,2 Ave @ 42 St,40.7498342023994,-73.9722170340956,Manhattan,true,https://webcams.nyctmc.org/api/cameras/8f692f55-8118-423b-8bcb-1ea49eaf442b/image
1389ca99-0d3f-4c27-bc45-b0aa238ea7d2,SIE @ Richmond Ave,40.614885,-74.157435,Staten Island,true,https://webcams.nyctmc.org/api/cameras/1389ca99-0d3f-4c27-bc45-b0aa238ea7d2/image
54d81029-7015-4c05-941b-94688c5aae85,BB-45 South Rdwy @ 350Ft West of Bklyn Twr,40.704726,-73.9953,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/54d81029-7015-4c05-941b-94688c5aae85/image
0b7a91d5-e33e-42b3-a05a-951be0ab1663,Staten Island Expy @ Hylan Blvd,40.606261,-74.077786,Staten Island,true,https://webcams.nyctmc.org/api/cameras/0b7a91d5-e33e-42b3-a05a-951be0ab1663/image
32bf4789-4142-4484-b110-88343799a40b,C1-MDE-15-NB_at_Jerome_Ave-Ex13,40.897282,-73.879845,Bronx,true,https://webcams.nyctmc.org/api/cameras/32bf4789-4142-4484-b110-88343799a40b/image
9565e94d-66f2-4965-9c13-82d5500d6cfd,Broadway @ 42 St,40.7558094297322,-73.9864124090652,Manhattan,true,https://webcams.nyctmc.org/api/cameras/9565e94d-66f2-4965-9c13-82d5500d6cfd/image
65440c6b-ee6c-4406-8542-2992b6edf3f5,Lexington Ave @ 72 St,40.769719,-73.962021,Manhattan,true,https://webcams.nyctmc.org/api/cameras/65440c6b-ee6c-4406-8542-2992b6edf3f5/image
575d8f33-7923-4ec6-983e-82c58efd8110,Cross Bronx Expy @ Arthur Ave,40.843732,-73.894798,Bronx,true,https://webcams.nyctmc.org/api/cameras/575d8f33-7923-4ec6-983e-82c58efd8110/image
4b99e17b-d784-4ae3-a8f4-fb20e05895ee,Beach Channel Dr @B 90 St,40.589356,-73.815578,Queens,true,https://webcams.nyctmc.org/api/cameras/4b99e17b-d784-4ae3-a8f4-fb20e05895ee/image
5654d38e-e305-4119-8cd9-8a7bba65460b,Pelham Pkwy E/B @ Boston Rd,40.855609,-73.869347,Bronx,true,https://webcams.nyctmc.org/api/cameras/5654d38e-e305-4119-8cd9-8a7bba65460b/image
53d62ac5-34f9-4d8f-82b9-0cecebc9c55a,4 Ave @ Union St - 66.130,40.677393,-73.982988,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/53d62ac5-34f9-4d8f-82b9-0cecebc9c55a/image
5920b7ab-9e05-429f-971a-b235f3ea8dd9,Amboy Rd @ Nelson Ave,40.549932,-74.150849,Staten Island,true,https://webcams.nyctmc.org/api/cameras/5920b7ab-9e05-429f-971a-b235f3ea8dd9/image
5d1261df-ddca-435a-9292-a0474c44c104,Woodhaven Blvd @ 91 ave,40.689844,-73.850149,Queens,true,https://webcams.nyctmc.org/api/cameras/5d1261df-ddca-435a-9292-a0474c44c104/image
7305c9dc-a6c3-4eab-83df-fd42296efbea,Southern Bl. @ Cross Bronx Expwy,40.840532,-73.886229,Bronx,true,https://webcams.nyctmc.org/api/cameras/7305c9dc-a6c3-4eab-83df-fd42296efbea/image
9010e3c3-c888-43d4-9c26-59e9b802dbcb,Old Fulton St @ Furman St,40.702956,-73.994687,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/9010e3c3-c888-43d4-9c26-59e9b802dbcb/image
9cdf1f47-307d-48e8-8627-e77e189b5fed,207 ST @ 9 Ave,40.862836,-73.917003,Manhattan,true,https://webcams.nyctmc.org/api/cameras/9cdf1f47-307d-48e8-8627-e77e189b5fed/image
4302c1d7-48aa-45a8-a9cc-93e3132c1530,C1-CBE-03_N_NB_at_Nelson_Ave-Ex02A,40.844781,-73.920574,Bronx,true,https://webcams.nyctmc.org/api/cameras/4302c1d7-48aa-45a8-a9cc-93e3132c1530/image
19c66e73-e218-42d8-af0b-a0ca53e6bf86,Queens Blvd @ 51 St,40.742627,-73.914056,Queens,true,https://webcams.nyctmc.org/api/cameras/19c66e73-e218-42d8-af0b-a0ca53e6bf86/image
4c47eda8-a4a1-4e40-baea-578e0a99e1d8,Beach Channel Dr @B 32 St,40.598651,-73.766059,Queens,true,https://webcams.nyctmc.org/api/cameras/4c47eda8-a4a1-4e40-baea-578e0a99e1d8/image
6d1bd95a-307b-4067-a31c-f28d48c578b1,Metropolitan Ave @ Grand St,40.714251,-73.931525,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/6d1bd95a-307b-4067-a31c-f28d48c578b1/image
5c505897-b475-4359-897d-b064bdb9feef,8 AVE @ 44 St,40.75851,-73.9888,Manhattan,true,https://webcams.nyctmc.org/api/cameras/5c505897-b475-4359-897d-b064bdb9feef/image
6cc9b754-096d-4c5c-94b7-64f6b69523d5,C3-WSE-12-NB_at_Bloomfield_Ave_Ex9,40.612239,-74.180319,Staten Island,true,https://webcams.nyctmc.org/api/cameras/6cc9b754-096d-4c5c-94b7-64f6b69523d5/image
6d5e4eee-f777-4623-9206-92495b39bae5,C2-GE-07-WB_at_63rd_St,40.64076309,-74.02182521,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/6d5e4eee-f777-4623-9206-92495b39bae5/image
5933e055-d8a8-4248-a125-fc2ce861b1bc,Cross Island Pkwy @ 100 Ave,40.715694,-73.729213,Queens,true,https://webcams.nyctmc.org/api/cameras/5933e055-d8a8-4248-a125-fc2ce861b1bc/image
6c4cf1a1-0a5c-4d32-b502-e4f28fe609fd,South St @ Broad St,40.701797,-74.011144,Manhattan,true,https://webcams.nyctmc.org/api/cameras/6c4cf1a1-0a5c-4d32-b502-e4f28fe609fd/image
1c3a5c25-a40c-40d6-8f6b-030294269fd1,Lily Pond Ave @ School Rd,40.604846,-74.065641,Staten Island,true,https://webcams.nyctmc.org/api/cameras/1c3a5c25-a40c-40d6-8f6b-030294269fd1/image
97190ee9-e92c-46ef-a3fc-e8c75d416a9a,Henry Hudson Pkwy @ 232 St,40.883831,-73.914514,Bronx,true,https://webcams.nyctmc.org/api/cameras/97190ee9-e92c-46ef-a3fc-e8c75d416a9a/image
1f0cfaad-4c0a-46e8-a5e3-f206d83a875d,Delancy St @ Essex St,40.718557,-73.988199,Manhattan,true,https://webcams.nyctmc.org/api/cameras/1f0cfaad-4c0a-46e8-a5e3-f206d83a875d/image
5beee073-18a8-4349-af6b-75eff7a78371,Church Street @ Vesey,40.712078,-74.010108,Manhattan,true,https://webcams.nyctmc.org/api/cameras/5beee073-18a8-4349-af6b-75eff7a78371/image
42e78c2b-3c70-47dc-8685-f1b5eca3deb5,C2-BQE-30B_W_at_Stewart Ave,40.725102,-73.933022,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/42e78c2b-3c70-47dc-8685-f1b5eca3deb5/image
1b2c9e6b-8c35-47a2-aa60-fdd688cb61bf,Woodhaven Blvd @ Union Tpke,40.70561,-73.8582,Queens,true,https://webcams.nyctmc.org/api/cameras/1b2c9e6b-8c35-47a2-aa60-fdd688cb61bf/image
7384e16f-2921-4b14-b5a8-15cf58ef7ef0,C5-BQE-31-EB_at_54th_Ave,40.732548,-73.924803,Queens,true,https://webcams.nyctmc.org/api/cameras/7384e16f-2921-4b14-b5a8-15cf58ef7ef0/image
1927b469-e2dc-4943-a70c-e6e52fd4c48c,Broadway @ 46 St- Quad South,40.758692,-73.985371,Manhattan,true,https://webcams.nyctmc.org/api/cameras/1927b469-e2dc-4943-a70c-e6e52fd4c48c/image
06d36cfe-a331-4cfd-8ff1-84e4d711e418,E 63 St @ QBB,40.762708,-73.961589,Manhattan,true,https://webcams.nyctmc.org/api/cameras/06d36cfe-a331-4cfd-8ff1-84e4d711e418/image
1dddf912-4718-4b2a-94dd-1f793a9ed22c,6 Ave @ 49 St,40.759281077223,-73.9808977882913,Manhattan,true,https://webcams.nyctmc.org/api/cameras/1dddf912-4718-4b2a-94dd-1f793a9ed22c/image
2b391c96-b487-4e60-81ad-784766fa48da,LIE @ Marathon Pkwy,40.760716,-73.73183,Queens,true,https://webcams.nyctmc.org/api/cameras/2b391c96-b487-4e60-81ad-784766fa48da/image
984ebbad-ca64-41d8-8008-63aaae316952,Central Park West @ 72 St,40.776225,-73.975974,Manhattan,true,https://webcams.nyctmc.org/api/cameras/984ebbad-ca64-41d8-8008-63aaae316952/image
52b1ec32-8603-41e1-af1f-b1e1e33752cb,Drumgoole Rd E @ Arden Ave - quad - Ptz - 1.130,40.54655,-74.18044,Staten Island,true,https://webcams.nyctmc.org/api/cameras/52b1ec32-8603-41e1-af1f-b1e1e33752cb/image
57e5f44a-4515-4bc2-877b-e6373fce5a66,Queens Blvd @ Union TPKE,40.714316,-73.830834,Queens,true,https://webcams.nyctmc.org/api/cameras/57e5f44a-4515-4bc2-877b-e6373fce5a66/image
3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,40.657227,-73.983247,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/3c079db6-117c-4e79-94ed-5178c1517091/image
0a49d947-2a5b-498d-a386-2cef5ce883fa,50 St Btwn 8 Ave & Broadway,40.761861,-73.985123,Manhattan,true,https://webcams.nyctmc.org/api/cameras/0a49d947-2a5b-498d-a386-2cef5ce883fa/image
4bd443cf-374f-493b-a99e-5f7ef81bb62c,3 Ave @ E 88 St,40.780144,-73.953037,Manhattan,true,https://webcams.nyctmc.org/api/cameras/4bd443cf-374f-493b-a99e-5f7ef81bb62c/image
8f3b6913-9858-49e5-8503-8a173feaf36c,Ocean Pkwy @ Ave U,40.59785,-73.9655,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/8f3b6913-9858-49e5-8503-8a173feaf36c/image
5ea363ef-b9d6-4863-967a-0b4ba9cb0bf5,Flatbush Ave @ Aviator Sports & Golf Club,40.5902,-73.900803,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/5ea363ef-b9d6-4863-967a-0b4ba9cb0bf5/image
11ce0ee6-349b-4120-a66e-6299d28915f5,3rd Av. @ E 156 St.,40.820328,-73.913069,Bronx,true,https://webcams.nyctmc.org/api/cameras/11ce0ee6-349b-4120-a66e-6299d28915f5/image
0ad90cca-a6b0-4968-abdd-ca81ae497848,Henry Hudson @ 137 St,40.8219936715493,-73.9572572708129,Manhattan,true,https://webcams.nyctmc.org/api/cameras/0ad90cca-a6b0-4968-abdd-ca81ae497848/image
26b347aa-b8c0-4539-b061-87c8a6472d04,Ocean Pkwy @ Kings Hwy,40.605697,-73.966819,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/26b347aa-b8c0-4539-b061-87c8a6472d04/image
0f12dfd0-76dc-4b34-80ee-b10ceeb84058,2nd Camera South Bound BPU-148.57,40.704515,-74.016696,Manhattan,true,https://webcams.nyctmc.org/api/cameras/0f12dfd0-76dc-4b34-80ee-b10ceeb84058/image
2b4ed602-312d-4f31-a531-153ac33b4d87,Gowanus Expy @ 49 St,40.648255,-74.013992,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/2b4ed602-312d-4f31-a531-153ac33b4d87/image
1c51b3ec-3d29-4025-928d-4e182e7c0bd5,Grand Army Plaza,40.672744,-73.968781,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/1c51b3ec-3d29-4025-928d-4e182e7c0bd5/image
8ccc0c64-65a5-42f9-9eba-cf7aa4a51b09,Belt Pkwy @ Cross Island Split,40.6828835959178,-73.7264585494995,Queens,true,https://webcams.nyctmc.org/api/cameras/8ccc0c64-65a5-42f9-9eba-cf7aa4a51b09/image
5674d0ea-703a-43c3-bea7-2b372d1eb00b,2 Ave @ 72 St,40.767997,-73.958287,Manhattan,true,https://webcams.nyctmc.org/api/cameras/5674d0ea-703a-43c3-bea7-2b372d1eb00b/image
53295394-387c-4a43-b472-52494ac8122e,Drumgoole Rd E @ Bloomingdale Rd - quad - ptz - 143.26,40.52793,-74.21655,Staten Island,true,https://webcams.nyctmc.org/api/cameras/53295394-387c-4a43-b472-52494ac8122e/image
89177410-fe37-46fa-8021-5951e3d443c0,Columbia St & BQE ENT and EXIT,40.69040529,-74.00011983,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/89177410-fe37-46fa-8021-5951e3d443c0/image
7dbe41f8-0ec7-416c-9281-65bbff3a8d76,Rockaway Blvd @ Guy Brewer Blvd,40.656274,-73.767364,Queens,true,https://webcams.nyctmc.org/api/cameras/7dbe41f8-0ec7-416c-9281-65bbff3a8d76/image
10299e9d-efa0-4b1c-8b25-ce6e1657bc1b,C2-GE-06-WB_at_63rd_St,40.64076393,-74.02182574,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/10299e9d-efa0-4b1c-8b25-ce6e1657bc1b/image
989b2f37-3fd6-4ccc-bcb5-ea2199bd2645,BQE @ Sands St (westbound) - video detection,40.700292,-73.985032,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/989b2f37-3fd6-4ccc-bcb5-ea2199bd2645/image
5bcf06f4-dbf0-4c7b-b6f3-241aea4e92c6,Hempstead Ave @ Springfield Ave,40.713306,-73.735855,Queens,true,https://webcams.nyctmc.org/api/cameras/5bcf06f4-dbf0-4c7b-b6f3-241aea4e92c6/image
6ac8b6d3-62c8-4077-a0a6-f66d922376eb,Grand St @ Bushwick Ave,40.712024,-73.940835,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/6ac8b6d3-62c8-4077-a0a6-f66d922376eb/image
4d92ff93-b8cd-4bec-a70b-91b4cfb75857,C3-MLK-03_NB_at_Walkr_St-Bayonne_Br,40.630779,-74.145543,Staten Island,true,https://webcams.nyctmc.org/api/cameras/4d92ff93-b8cd-4bec-a70b-91b4cfb75857/image
fcc24aa5-4da0-48f2-aa43-e70e4677517c,6 Ave @ 23 St,40.7429025573452,-73.992797766009,Manhattan,true,https://webcams.nyctmc.org/api/cameras/fcc24aa5-4da0-48f2-aa43-e70e4677517c/image
316320b7-ff9c-44d4-b135-c780ee698eeb,Long Island Expy @ Exit 29,40.750793,-73.750526,Queens,true,https://webcams.nyctmc.org/api/cameras/316320b7-ff9c-44d4-b135-c780ee698eeb/image
879ab924-18ac-4779-a681-395d73a0f0cc,Madison Ave @ E 44 St,40.754038,-73.97827,Manhattan,true,https://webcams.nyctmc.org/api/cameras/879ab924-18ac-4779-a681-395d73a0f0cc/image
023cc794-4600-4c02-91e7-4603597172e1,Wythe Ave @ Williamsburg st w,40.701667,-73.961476,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/023cc794-4600-4c02-91e7-4603597172e1/image
04589f46-2429-4e26-ad46-12a1198e9a9c,6 Ave @ West Houston St,40.728348,-74.002878,Manhattan,true,https://webcams.nyctmc.org/api/cameras/04589f46-2429-4e26-ad46-12a1198e9a9c/image
10a4be9a-8a1e-4b0c-84c3-b51c887b5e27,Northern Blvd @ 48 St,40.753647,-73.914468,Queens,true,https://webcams.nyctmc.org/api/cameras/10a4be9a-8a1e-4b0c-84c3-b51c887b5e27/image
8188de4c-c144-4897-bee4-767022b832e9,Grand St (Borinquen Pl) @ Union Ave,40.71096,-73.951087,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/8188de4c-c144-4897-bee4-767022b832e9/image
7be9623c-4f70-4815-bc54-5f0411491b83,Narrows Rd South @ Fingerboard Rd,40.603647,-74.069355,Staten Island,true,https://webcams.nyctmc.org/api/cameras/7be9623c-4f70-4815-bc54-5f0411491b83/image
482e6d35-2a67-4bbf-b36f-fdf7e031d607,5 AVE @ 50 St,40.75856,-73.9772,Manhattan,true,https://webcams.nyctmc.org/api/cameras/482e6d35-2a67-4bbf-b36f-fdf7e031d607/image
311a7ce2-4648-45f7-8b69-32709361adb7,1 Ave @ 96 St,40.783304,-73.944662,Manhattan,true,https://webcams.nyctmc.org/api/cameras/311a7ce2-4648-45f7-8b69-32709361adb7/image
03d9fe0d-7c26-4929-a350-ab0a58a430c6,5 Ave @ 72 St,40.7715393676332,-73.9669132232666,Manhattan,true,https://webcams.nyctmc.org/api/cameras/03d9fe0d-7c26-4929-a350-ab0a58a430c6/image
23cb2c44-1a40-4950-a914-ee7f1390553c,West Shore Expy @ Arden Ave,40.5597539508553,-74.1993856430053,Staten Island,true,https://webcams.nyctmc.org/api/cameras/23cb2c44-1a40-4950-a914-ee7f1390553c/image
38c07664-0329-471e-997f-6a9015a5bcef,1 Ave @ 124 St,40.800426,-73.931551,Manhattan,true,https://webcams.nyctmc.org/api/cameras/38c07664-0329-471e-997f-6a9015a5bcef/image
c361e170-2da7-4e96-9546-296e766b37ad,Queens Blvd @ 39 ST,40.744152,-73.926136,Queens,true,https://webcams.nyctmc.org/api/cameras/c361e170-2da7-4e96-9546-296e766b37ad/image
10c5f42d-6b32-4533-9c35-5715af4e4c76,3 Ave @ E 86 St,40.778737,-73.953921,Manhattan,true,https://webcams.nyctmc.org/api/cameras/10c5f42d-6b32-4533-9c35-5715af4e4c76/image
90775fd8-1c70-42f1-aee1-594db85be7ba,Clearview Expy @ 26th Ave,40.775439328607,-73.7841796875,Queens,true,https://webcams.nyctmc.org/api/cameras/90775fd8-1c70-42f1-aee1-594db85be7ba/image
2a0ec6ff-9284-466a-9785-9f6df84ea4cf,Fordham Rd @ Hughes Ave,40.858209,-73.884347,Bronx,true,https://webcams.nyctmc.org/api/cameras/2a0ec6ff-9284-466a-9785-9f6df84ea4cf/image
097a7d75-1c6f-4817-aa34-1de4bb9202f4,MHB-23 Manh LRDWY @ Twr,40.708814,-73.991511,Manhattan,true,https://webcams.nyctmc.org/api/cameras/097a7d75-1c6f-4817-aa34-1de4bb9202f4/image
3c39ff3e-a81c-4f92-9a96-7861aa244fda,BB-43 North Rdwy @ Center Expansion Jt,40.705626,-73.9962,Manhattan,true,https://webcams.nyctmc.org/api/cameras/3c39ff3e-a81c-4f92-9a96-7861aa244fda/image
4d39d6d1-a009-480f-9851-2571a5df1174,Amsterdam Ave @ 181 St,40.84833,-73.930868,Manhattan,true,https://webcams.nyctmc.org/api/cameras/4d39d6d1-a009-480f-9851-2571a5df1174/image
1a64aa06-3f40-4f0e-b752-09ec44415ac0,C5-VWE-25-NB_at_GCP-Intr.-Ex14,40.715955,-73.8263,Queens,true,https://webcams.nyctmc.org/api/cameras/1a64aa06-3f40-4f0e-b752-09ec44415ac0/image
28880add-7b37-4d5f-8414-ad32aaab6c13,Beach Channel Dr @B 101 St,40.585808,-73.823158,Queens,true,https://webcams.nyctmc.org/api/cameras/28880add-7b37-4d5f-8414-ad32aaab6c13/image
67a4769b-dfb2-4a0d-9605-114df107646c,West St @ West Houston St,40.729104,-74.010528,Manhattan,true,https://webcams.nyctmc.org/api/cameras/67a4769b-dfb2-4a0d-9605-114df107646c/image
4e2e7884-72f7-4068-b9c3-95ce5e071f34,C2-BQE-15-WB_at_Adams_St-Ex28B,40.701517,-73.988836,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/4e2e7884-72f7-4068-b9c3-95ce5e071f34/image
1d799f04-00cb-4ac7-a8bb-f090b750dee1,Victory Blvd @ Richmond Ave - quad - ptz - 130.146,40.60728,-74.16261,Staten Island,true,https://webcams.nyctmc.org/api/cameras/1d799f04-00cb-4ac7-a8bb-f090b750dee1/image
214340ac-8243-4820-b924-f36caff361e2,2 Ave @ 36 St-Midtown Tunnel,40.7460850794673,-73.9749605630373,Manhattan,true,https://webcams.nyctmc.org/api/cameras/214340ac-8243-4820-b924-f36caff361e2/image
7badcb3f-7cb5-4fa6-90fd-40c3b6c40eac,Bronx River Pkwy @ Wakefield Ave,40.906302,-73.856407,Bronx,true,https://webcams.nyctmc.org/api/cameras/7badcb3f-7cb5-4fa6-90fd-40c3b6c40eac/image
7cfc551d-403d-46a8-aa74-89f472b7136b,Broadway @ Battery pl,40.70461,-74.0142,Manhattan,true,https://webcams.nyctmc.org/api/cameras/7cfc551d-403d-46a8-aa74-89f472b7136b/image
3546896d-d4c6-4966-8a43-2fe62e26526f,E 8 St @ Lafayette St,40.730175,-73.991076,Manhattan,true,https://webcams.nyctmc.org/api/cameras/3546896d-d4c6-4966-8a43-2fe62e26526f/image
7d1db29e-90a9-4027-b1fc-6e6af4f4f0d9,Narrow Rd N @ Richmond Rd,40.609433,-74.090081,Staten Island,true,https://webcams.nyctmc.org/api/cameras/7d1db29e-90a9-4027-b1fc-6e6af4f4f0d9/image
a7ea0f7b-b44a-4dee-af25-e37820845eac,Nassau Expwy @ N. Hanger Rd,40.661845,-73.778703,Queens,true,https://webcams.nyctmc.org/api/cameras/a7ea0f7b-b44a-4dee-af25-e37820845eac/image
0cd30768-c829-4c15-a12e-f949983daf37,BB-53 North East Brooklyn Tower,40.704129,-73.994275,Brooklyn,true,https://webcams.nyctmc.org/api/cameras/0cd30768-c829-4c15-a12e-f949983daf37/image
936d479d-402f-468a-b1c6-b2c2a68a0b4c,Harlem River Dr Ramp @ Before GWB & Amst_179St Exit,40.84359,-73.9315,Manhattan,true,https://webcams.nyctmc.org/api/cameras/936d479d-402f-468a-b1c6-b2c2a68a0b4c/image
97315cc7-688a-4139-93de-4c58c59fbede,Staten Island Expy @ West Shore Expy,40.62124,-74.168972,Staten Island,true,https://webcams.nyctmc.org/api/cameras/97315cc7-688a-4139-93de-4c58c59fbede/image
9f118098-cee3-4964-8630-b932c94f70a3,Under Cliff Ave @ Boscobe Pl,40.844403,-73.925012,Bronx,true,https://webcams.nyctmc.org/api/cameras/9f118098-cee3-4964-8630-b932c94f70a3/image
4678c08d-9b89-4dd4-9fa0-234412822bb7,C3-MLK-02-NB_at_Forest_Ave-Ex11,40.624655,-74.146146,Staten Island,true,https://webcams.nyctmc.org/api/cameras/4678c08d-9b89-4dd4-9fa0-234412822bb7/image
